benchmark,cluster,ddrfreq,cpufreq,inst_retired,cpu_cycles,l1d_cache_refill,l2d_cache_rd,l2d_cache_refill,l3d_cache_rd,l3d_cache_refill,time_run,time_enabled
random_copy_21_19,0,1968000000,1800000,1812920000.0,8956020000.0,83025900.0,93149600.0,71460800.0,71460700.0,48724700.0,4986380000.0,4986380000.0
random_copy_21_19,0,2400000000,408000,807017000.0,1940460000.0,36976000.0,41535000.0,31901200.0,31901200.0,21881100.0,4967320000.0,4967320000.0
random_copy_21_19,0,2400000000,600000,1086130000.0,2925550000.0,49797600.0,55927800.0,42835200.0,42835200.0,29337400.0,4975660000.0,4975660000.0
random_copy_21_19,0,2400000000,816000,1308410000.0,3929010000.0,60742100.0,68776300.0,51614700.0,51614700.0,35372800.0,4983900000.0,4983900000.0
random_copy_21_19,0,2400000000,1008000,1484800000.0,4894910000.0,68240700.0,76790100.0,58556800.0,58556800.0,40005400.0,4985320000.0,4985320000.0
random_copy_21_19,0,2400000000,1200000,1642180000.0,6016590000.0,76119500.0,86184800.0,66274900.0,66274900.0,44204900.0,4984790000.0,4984790000.0
random_copy_21_19,0,2400000000,1416000,1758860000.0,6937410000.0,80742100.0,90778500.0,69378000.0,69378000.0,47301300.0,4983690000.0,4983690000.0
random_copy_21_19,0,2400000000,1608000,1855780000.0,7976530000.0,85221100.0,95823400.0,73193400.0,73193400.0,50357000.0,4984970000.0,4984970000.0
random_copy_21_19,0,2400000000,1800000,1951730000.0,8951600000.0,89510600.0,100517000.0,76983900.0,76983900.0,52591500.0,4986750000.0,4986750000.0
random_copy_21_19,1,534000000,408000,1551890000.0,1957010000.0,61649500.0,85258100.0,59063800.0,59096700.0,39531300.0,4972770000.0,4972770000.0
random_copy_21_19,1,534000000,600000,1839560000.0,2945860000.0,73081000.0,101058000.0,70072900.0,70102900.0,46701100.0,4983630000.0,4983630000.0
random_copy_21_19,1,534000000,816000,2081600000.0,3842430000.0,82696800.0,114338000.0,79286400.0,79322800.0,53848200.0,4979790000.0,4979790000.0
random_copy_21_19,1,534000000,1008000,2281910000.0,4788460000.0,90655200.0,125329000.0,86853200.0,86896100.0,57863600.0,4983440000.0,4983440000.0
random_copy_21_19,1,534000000,1200000,2384650000.0,5712890000.0,94734600.0,130960000.0,90640600.0,90691300.0,61559700.0,4984860000.0,4984860000.0
random_copy_21_19,1,534000000,1416000,2524110000.0,6922680000.0,100274000.0,138617000.0,96149100.0,96208600.0,64892500.0,4988100000.0,4988100000.0
random_copy_21_19,1,534000000,1608000,2615220000.0,8001040000.0,103896000.0,143614000.0,99600500.0,99657600.0,67384500.0,4981100000.0,4981100000.0
random_copy_21_19,1,534000000,1800000,2672080000.0,9059640000.0,106155000.0,146732000.0,101587000.0,101648000.0,68751800.0,4985130000.0,4985130000.0
random_copy_21_19,1,534000000,2016000,2723520000.0,9963170000.0,108195000.0,149556000.0,103718000.0,103784000.0,70156700.0,4987030000.0,4987030000.0
random_copy_21_19,1,534000000,2208000,2772600000.0,11071000000.0,110145000.0,152247000.0,105557000.0,105616000.0,70260500.0,4986100000.0,4986100000.0
random_copy_21_19,1,534000000,2352000,2774430000.0,11517000000.0,110217000.0,152342000.0,105552000.0,105609000.0,70496700.0,4974890000.0,4974890000.0
random_copy_21_19,1,1320000000,408000,1952620000.0,1960020000.0,77570000.0,107263000.0,74240000.0,74252200.0,49616100.0,4979870000.0,4979870000.0
random_copy_21_19,1,1320000000,600000,2610080000.0,2942320000.0,103695000.0,143346000.0,99242800.0,99285000.0,66237500.0,4979730000.0,4979730000.0
random_copy_21_19,1,1320000000,816000,2944800000.0,3829270000.0,116985000.0,161710000.0,111968000.0,112015000.0,75782500.0,4964040000.0,4964040000.0
random_copy_21_19,1,1320000000,1008000,3368410000.0,4785410000.0,133817000.0,184943000.0,128450000.0,128506000.0,86509300.0,4982220000.0,4982220000.0
random_copy_21_19,1,1320000000,1200000,3667780000.0,5725540000.0,145718000.0,201393000.0,139548000.0,139592000.0,92955300.0,5001030000.0,5001030000.0
random_copy_21_19,1,1320000000,1416000,3824010000.0,6912170000.0,151916000.0,209952000.0,145955000.0,145976000.0,96593800.0,4984900000.0,4984900000.0
random_copy_21_19,1,1320000000,1608000,4023410000.0,7992770000.0,159841000.0,220899000.0,152971000.0,153037000.0,103146000.0,4977180000.0,4977180000.0
random_copy_21_19,1,1320000000,1800000,4194610000.0,9055590000.0,166646000.0,230290000.0,159492000.0,159562000.0,107330000.0,4985010000.0,4985010000.0
random_copy_21_19,1,1320000000,2016000,4296820000.0,9948130000.0,170702000.0,235891000.0,163369000.0,163397000.0,109772000.0,4982860000.0,4982860000.0
random_copy_21_19,1,1320000000,2208000,4385000000.0,11042000000.0,174202000.0,240729000.0,167067000.0,167157000.0,112557000.0,4977470000.0,4977470000.0
random_copy_21_19,1,1320000000,2352000,4413620000.0,11525100000.0,175343000.0,242304000.0,167679000.0,167707000.0,113352000.0,4983250000.0,4983250000.0
random_copy_21_19,1,1968000000,408000,1896200000.0,1958680000.0,75328900.0,104163000.0,72144000.0,72156300.0,48989400.0,4978640000.0,4978640000.0
random_copy_21_19,1,1968000000,600000,2295720000.0,2947920000.0,91202100.0,126081000.0,87262300.0,87303600.0,59082100.0,4991340000.0,4991340000.0
random_copy_21_19,1,1968000000,816000,2766310000.0,3838980000.0,109895000.0,151903000.0,105479000.0,105525000.0,69980500.0,4976100000.0,4976100000.0
random_copy_21_19,1,1968000000,1008000,3180370000.0,4765210000.0,126349000.0,174641000.0,121349000.0,121401000.0,81681800.0,4962470000.0,4962470000.0
random_copy_21_19,1,1968000000,1200000,3406340000.0,5730240000.0,135326000.0,187037000.0,129559000.0,129617000.0,87760500.0,5001030000.0,5001030000.0
random_copy_21_19,1,1968000000,1416000,3630560000.0,6912980000.0,144237000.0,199340000.0,138112000.0,138168000.0,91748500.0,4986830000.0,4986830000.0
random_copy_21_19,1,1968000000,1608000,3819330000.0,7998600000.0,151732000.0,209682000.0,145288000.0,145310000.0,96350300.0,4984450000.0,4984450000.0
random_copy_21_19,1,1968000000,1800000,3847740000.0,9045090000.0,152860000.0,211246000.0,146776000.0,146838000.0,97069000.0,4985080000.0,4985080000.0
random_copy_21_19,1,1968000000,2016000,4059550000.0,9944020000.0,161277000.0,222873000.0,154354000.0,154415000.0,102476000.0,4987060000.0,4987060000.0
random_copy_21_19,1,1968000000,2208000,4147010000.0,11027600000.0,164756000.0,227687000.0,157712000.0,157778000.0,104751000.0,4975130000.0,4975130000.0
random_copy_21_19,1,1968000000,2352000,4103720000.0,11518100000.0,163035000.0,225308000.0,156058000.0,156131000.0,103888000.0,4984030000.0,4984030000.0
random_copy_21_19,1,2400000000,408000,1956510000.0,1954100000.0,77727300.0,107464000.0,74591000.0,74623400.0,49718800.0,4965520000.0,4965520000.0
random_copy_21_19,1,2400000000,600000,2332430000.0,2940040000.0,92660000.0,128099000.0,88754100.0,88806500.0,59178200.0,4975610000.0,4975610000.0
random_copy_21_19,1,2400000000,816000,2898800000.0,3842480000.0,115164000.0,159184000.0,110299000.0,110354000.0,73420100.0,4980800000.0,4980800000.0
random_copy_21_19,1,2400000000,1008000,3377300000.0,4789560000.0,134169000.0,185430000.0,128390000.0,128449000.0,86637000.0,4987550000.0,4987550000.0
random_copy_21_19,1,2400000000,1200000,3566700000.0,5699320000.0,141701000.0,195832000.0,135656000.0,135676000.0,90210200.0,4977080000.0,4977080000.0
random_copy_21_19,1,2400000000,1416000,3808160000.0,6908680000.0,151288000.0,209082000.0,144882000.0,144944000.0,96342900.0,4982640000.0,4982640000.0
random_copy_21_19,1,2400000000,1608000,4036510000.0,7990730000.0,160366000.0,221620000.0,153651000.0,153723000.0,101907000.0,4980280000.0,4980280000.0
random_copy_21_19,1,2400000000,1800000,4169970000.0,9030680000.0,165674000.0,228946000.0,158557000.0,158625000.0,105238000.0,4977440000.0,4977440000.0
random_copy_21_19,1,2400000000,2016000,4440280000.0,9923730000.0,176403000.0,243771000.0,168920000.0,168948000.0,111910000.0,4977720000.0,4977720000.0
random_copy_21_19,1,2400000000,2208000,4489820000.0,11057700000.0,178371000.0,246490000.0,170702000.0,170730000.0,113358000.0,4987940000.0,4987940000.0
random_copy_21_19,1,2400000000,2352000,4457170000.0,11523600000.0,177072000.0,244706000.0,169411000.0,169491000.0,112832000.0,4986330000.0,4986330000.0
random_copy_18_4,0,534000000,408000,2015040000.0,1944580000.0,6696100.0,79547300.0,71323100.0,71323000.0,27355.0,4967250000.0,4967250000.0
random_copy_18_4,0,534000000,600000,3040730000.0,2924430000.0,10414900.0,120334000.0,107489000.0,107489000.0,15951.0,4961490000.0,4961490000.0
random_copy_18_4,0,534000000,816000,4073660000.0,3933830000.0,13323400.0,160768000.0,143510000.0,143510000.0,6084.0,4979990000.0,4979990000.0
random_copy_18_4,0,534000000,1008000,5106170000.0,4907890000.0,17209300.0,201941000.0,180110000.0,180110000.0,7248.0,4990030000.0,4990030000.0
random_copy_18_4,0,534000000,1200000,6262240000.0,6020620000.0,21155800.0,247658000.0,221865000.0,221865000.0,5173.0,4977960000.0,4977960000.0
random_copy_18_4,0,534000000,1416000,7230030000.0,6951960000.0,24490000.0,286094000.0,255901000.0,255901000.0,11440.0,4983520000.0,4983520000.0
random_copy_18_4,0,534000000,1608000,8298050000.0,7977780000.0,27854100.0,328185000.0,293289000.0,293289000.0,8020.0,4972770000.0,4972770000.0
random_copy_18_4,0,534000000,1800000,9346880000.0,8983000000.0,31327000.0,369693000.0,330247000.0,330247000.0,4578.0,4989100000.0,4989100000.0
random_copy_18_4,0,1320000000,408000,2020090000.0,1948470000.0,6689510.0,79741100.0,71532800.0,71532800.0,6195.0,4974400000.0,4974400000.0
random_copy_18_4,0,1320000000,600000,3058620000.0,2940550000.0,10328900.0,120948000.0,108187000.0,108187000.0,7217.0,4987960000.0,4987960000.0
random_copy_18_4,0,1320000000,816000,4072400000.0,3933260000.0,13353500.0,160713000.0,144015000.0,144015000.0,55267.0,4979970000.0,4979970000.0
random_copy_18_4,0,1320000000,1008000,5094010000.0,4897650000.0,17180900.0,201457000.0,179805000.0,179805000.0,109355.0,4980460000.0,4980460000.0
random_copy_18_4,0,1320000000,1200000,6265110000.0,6022640000.0,21064600.0,247818000.0,221815000.0,221815000.0,7812.0,4979500000.0,4979500000.0
random_copy_18_4,0,1320000000,1416000,7235670000.0,6954500000.0,24341900.0,286152000.0,255721000.0,255721000.0,7037.0,4984950000.0,4984950000.0
random_copy_18_4,0,1320000000,1608000,8312090000.0,7990280000.0,27959800.0,328728000.0,293507000.0,293507000.0,4497.0,4980360000.0,4980360000.0
random_copy_18_4,0,1320000000,1800000,9334800000.0,8971780000.0,31377500.0,369162000.0,329922000.0,329921000.0,6929.0,4984400000.0,4984400000.0
random_copy_18_4,0,1968000000,408000,2030350000.0,1949990000.0,6900250.0,80305400.0,71685500.0,71685500.0,13307.0,4980180000.0,4980180000.0
random_copy_18_4,0,1968000000,600000,3055430000.0,2937620000.0,10338400.0,120820000.0,107986000.0,107986000.0,10989.0,4984910000.0,4984910000.0
random_copy_18_4,0,1968000000,816000,4094750000.0,3936200000.0,13831400.0,161938000.0,144478000.0,144478000.0,6811.0,4983610000.0,4983610000.0
random_copy_18_4,0,1968000000,1008000,5094230000.0,4895150000.0,17034700.0,201458000.0,180149000.0,180149000.0,20840.0,4977620000.0,4977620000.0
random_copy_18_4,0,1968000000,1200000,6249560000.0,6034920000.0,20453400.0,246673000.0,220550000.0,220550000.0,9733.0,4990530000.0,4990530000.0
random_copy_18_4,0,1968000000,1416000,7221130000.0,6941770000.0,24423200.0,285581000.0,255397000.0,255397000.0,12334.0,4976270000.0,4976270000.0
random_copy_18_4,0,1968000000,1608000,8269390000.0,7951260000.0,27754300.0,327065000.0,291627000.0,291627000.0,133897.0,4957740000.0,4957740000.0
random_copy_18_4,0,1968000000,1800000,9330940000.0,8972040000.0,31466800.0,369050000.0,330373000.0,330373000.0,16868.0,4984500000.0,4984500000.0
random_copy_18_4,0,2400000000,408000,2030610000.0,1950380000.0,6897100.0,80321100.0,71943200.0,71943200.0,8025.0,4980980000.0,4980980000.0
random_copy_18_4,0,2400000000,600000,3037690000.0,2932970000.0,10004400.0,119887000.0,107051000.0,107051000.0,10318.0,4977030000.0,4977030000.0
random_copy_18_4,0,2400000000,816000,4079060000.0,3937940000.0,13345300.0,160982000.0,144117000.0,144117000.0,5431.0,4986740000.0,4986740000.0
random_copy_18_4,0,2400000000,1008000,5101870000.0,4904400000.0,17090600.0,201771000.0,180626000.0,180626000.0,11959.0,4987020000.0,4987020000.0
random_copy_18_4,0,2400000000,1200000,6256960000.0,6015470000.0,21115300.0,247470000.0,221556000.0,221556000.0,5658.0,4974410000.0,4974410000.0
random_copy_18_4,0,2400000000,1416000,7235170000.0,6957770000.0,24358900.0,286238000.0,256157000.0,256157000.0,7249.0,4986920000.0,4986920000.0
random_copy_18_4,0,2400000000,1608000,8328690000.0,8006280000.0,27946100.0,329451000.0,294631000.0,294631000.0,5056.0,4990020000.0,4990020000.0
random_copy_18_4,0,2400000000,1800000,9323240000.0,8961810000.0,31407100.0,368773000.0,329562000.0,329562000.0,6298.0,4978560000.0,4978560000.0
random_copy_18_4,1,534000000,408000,3931760000.0,1963430000.0,77378900.0,134713000.0,5284370.0,98264800.0,131578.0,4979970000.0,4979970000.0
random_copy_18_4,1,534000000,600000,5807460000.0,2951010000.0,114329000.0,198986000.0,7701040.0,145264000.0,345301.0,4983530000.0,4983530000.0
random_copy_18_4,1,534000000,816000,7398670000.0,3850410000.0,145590000.0,253468000.0,9898210.0,184468000.0,68608.0,4983020000.0,4983020000.0
random_copy_18_4,1,534000000,1008000,8978240000.0,4801320000.0,176676000.0,307610000.0,11681300.0,223552000.0,412316.0,4989870000.0,4989870000.0
random_copy_18_4,1,534000000,1200000,10615800000.0,5727170000.0,208892000.0,363723000.0,14424200.0,265050000.0,3415.0,4988960000.0,4988960000.0
random_copy_18_4,1,534000000,1416000,12747500000.0,6937450000.0,250847000.0,436760000.0,17445800.0,316847000.0,2357.0,4987910000.0,4987910000.0
random_copy_18_4,1,534000000,1608000,15252100000.0,8057790000.0,300106000.0,522524000.0,19621100.0,383386000.0,4101.0,5004010000.0,5004010000.0
random_copy_18_4,1,534000000,1800000,17933300000.0,9086450000.0,352985000.0,614449000.0,24529700.0,446332000.0,2694.0,4986650000.0,4986650000.0
random_copy_18_4,1,534000000,2016000,18843000000.0,9998120000.0,370881000.0,645741000.0,26311000.0,481333000.0,2365.0,4991590000.0,4991590000.0
random_copy_18_4,1,534000000,2208000,22949900000.0,11100300000.0,451742000.0,786188000.0,31214200.0,569177000.0,2569.0,4990480000.0,4990480000.0
random_copy_18_4,1,534000000,2352000,21440300000.0,11571400000.0,421819000.0,734575000.0,32334600.0,543313000.0,2559.0,4989440000.0,4989440000.0
random_copy_18_4,1,1320000000,408000,4072130000.0,1964100000.0,80166200.0,139519000.0,5436430.0,101856000.0,4240.0,4980550000.0,4980550000.0
random_copy_18_4,1,1320000000,600000,6135890000.0,2953220000.0,120765000.0,210180000.0,8657620.0,152336000.0,4627.0,4987340000.0,4987340000.0
random_copy_18_4,1,1320000000,816000,7176980000.0,3852700000.0,141211000.0,245883000.0,9512550.0,179455000.0,2962.0,4982760000.0,4982760000.0
random_copy_18_4,1,1320000000,1008000,8888590000.0,4785140000.0,174895000.0,304548000.0,11743300.0,227811000.0,2103.0,4972060000.0,4972060000.0
random_copy_18_4,1,1320000000,1200000,11302900000.0,5722830000.0,222350000.0,387163000.0,15482700.0,285915000.0,3374.0,4984850000.0,4984850000.0
random_copy_18_4,1,1320000000,1416000,12798500000.0,6939040000.0,251870000.0,438575000.0,17605400.0,325985000.0,2061.0,4988990000.0,4988990000.0
random_copy_18_4,1,1320000000,1608000,15813700000.0,8028400000.0,311276000.0,541801000.0,21022200.0,396479000.0,6228.0,4986540000.0,4986540000.0
random_copy_18_4,1,1320000000,1800000,16906500000.0,9091620000.0,332627000.0,579251000.0,23878100.0,425719000.0,3161.0,4990690000.0,4990690000.0
random_copy_18_4,1,1320000000,2016000,18578500000.0,9989620000.0,365578000.0,636523000.0,24836200.0,462301000.0,2518.0,4989120000.0,4989120000.0
random_copy_18_4,1,1320000000,2208000,20538500000.0,11063500000.0,404112000.0,703741000.0,29064600.0,504965000.0,1476.0,4975180000.0,4975180000.0
random_copy_18_4,1,1320000000,2352000,21496500000.0,11566300000.0,422878000.0,736377000.0,27588800.0,542954000.0,2414.0,4989900000.0,4989900000.0
random_copy_18_4,1,1968000000,408000,4062060000.0,1962120000.0,79972600.0,139134000.0,5044620.0,100700000.0,1668.0,4976010000.0,4976010000.0
random_copy_18_4,1,1968000000,600000,5438370000.0,2952400000.0,107022000.0,186340000.0,7108340.0,136606000.0,2577.0,4985020000.0,4985020000.0
random_copy_18_4,1,1968000000,816000,7092400000.0,3847610000.0,139549000.0,243020000.0,8341740.0,176672000.0,1900.0,4977280000.0,4977280000.0
random_copy_18_4,1,1968000000,1008000,9926420000.0,4797740000.0,195362000.0,340014000.0,13795400.0,252112000.0,1989.0,4986180000.0,4986180000.0
random_copy_18_4,1,1968000000,1200000,11380000000.0,5728960000.0,223851000.0,389776000.0,15013300.0,287459000.0,1425.0,4990600000.0,4990600000.0
random_copy_18_4,1,1968000000,1416000,13504900000.0,6918610000.0,265816000.0,462737000.0,18923300.0,344336000.0,1423.0,4975400000.0,4975400000.0
random_copy_18_4,1,1968000000,1608000,15117100000.0,8028460000.0,297491000.0,517931000.0,21804200.0,379368000.0,3913.0,4987070000.0,4987070000.0
random_copy_18_4,1,1968000000,1800000,18531400000.0,9089340000.0,364381000.0,634508000.0,23032100.0,458106000.0,1815.0,4990530000.0,4990530000.0
random_copy_18_4,1,1968000000,2016000,20566100000.0,9966340000.0,404888000.0,704647000.0,26355300.0,516286000.0,2985.0,4978800000.0,4978800000.0
random_copy_18_4,1,1968000000,2208000,21269600000.0,11095600000.0,418544000.0,728735000.0,31721400.0,535295000.0,1723.0,4990760000.0,4990760000.0
random_copy_18_4,1,1968000000,2352000,21499500000.0,11565900000.0,422953000.0,736523000.0,25544600.0,536016000.0,1938.0,4989850000.0,4989850000.0
random_copy_18_4,1,2400000000,408000,4041570000.0,1962080000.0,79539100.0,138459000.0,5004860.0,101754000.0,2081.0,4976180000.0,4976180000.0
random_copy_18_4,1,2400000000,600000,5799150000.0,2947760000.0,114123000.0,198652000.0,7654460.0,142783000.0,4296.0,4977400000.0,4977400000.0
random_copy_18_4,1,2400000000,816000,8062620000.0,3849690000.0,158683000.0,276175000.0,10830000.0,200351000.0,2623.0,4980250000.0,4980250000.0
random_copy_18_4,1,2400000000,1008000,9869290000.0,4792590000.0,194111000.0,337940000.0,11655900.0,247506000.0,2438.0,4980200000.0,4980200000.0
random_copy_18_4,1,2400000000,1200000,10542100000.0,5722950000.0,207432000.0,361218000.0,14465600.0,267283000.0,3444.0,4984010000.0,4984010000.0
random_copy_18_4,1,2400000000,1416000,14377000000.0,6936960000.0,282703000.0,492351000.0,17753100.0,358177000.0,8668.0,4988290000.0,4988290000.0
random_copy_18_4,1,2400000000,1608000,14854800000.0,8026750000.0,292341000.0,508982000.0,20445500.0,367992000.0,5676.0,4986240000.0,4986240000.0
random_copy_18_4,1,2400000000,1800000,16857000000.0,9049190000.0,331718000.0,577592000.0,23981900.0,427139000.0,2922.0,4968340000.0,4968340000.0
random_copy_18_4,1,2400000000,2016000,18529000000.0,9965240000.0,364564000.0,634806000.0,25712500.0,469604000.0,1683.0,4978330000.0,4978330000.0
random_copy_18_4,1,2400000000,2208000,21045300000.0,11091300000.0,414068000.0,720986000.0,27844900.0,531457000.0,1651.0,4990310000.0,4990310000.0
random_copy_18_4,1,2400000000,2352000,21480600000.0,11561700000.0,422546000.0,735839000.0,29929000.0,552590000.0,5632.0,4990450000.0,4990450000.0
random_copy_13_6,0,534000000,408000,2115400000.0,1954180000.0,2800740.0,3086400.0,2326.0,2326.0,1133.0,4974210000.0,4974210000.0
random_copy_13_6,0,534000000,600000,3198710000.0,2955780000.0,4612900.0,5082680.0,2521.0,2521.0,1038.0,5004050000.0,5004050000.0
random_copy_13_6,0,534000000,816000,4267070000.0,3942060000.0,5770530.0,6430330.0,2716.0,2716.0,995.0,4986590000.0,4986590000.0
random_copy_13_6,0,534000000,1008000,5315830000.0,4909060000.0,6507580.0,7307800.0,2241.0,2241.0,963.0,4988050000.0,4988050000.0
